fdc_id,brand_owner,gtin_upc,ingredients,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,modified_date,available_date,market_country,discontinued_date
345048,Kellogg Company US,28989100689,"vegetables (mushrooms, water chestnuts, onions, carrots, green bell peppers, red bell peppers, black olives), textured vegetable protein (soy protein concentrate, wheat gluten, water for hydration), egg whites, cooked brown rice (water, brown rice), rolled oats, corn oil, calcium caseinate, soy sauce (water, soybeans, salt, wheat), contains two percent or less of onion powder, cornstarch, salt, hydrolyzed vegetable protein (corn, soy and wheat), autolyzed yeast extract, natural flavors from non-meat sources, sugar, soy protein isolate, spices, garlic powder, dextrose, jalapeã‘o pepper powder, celery extract.",67,g,1 burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Wed Feb 07 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
345049,Kellogg Company US,28989100740,"cooked chickpeas (water, chickpeas), water, cooked brown rice (water, brown rice), onion, garlic (garlic, water), corn oil, whole grain oats, soy flour, spinach, wheat gluten, egg whites, calcium caseinate (from milk), diced roma tomatoes, contains two percent or less of soy protein concentrate, onion powder, cornstarch, sugar, canola oil, soy protein isolate, salt, hydrolyzed corn protein, spices, natural flavors, yeast extract, hydrolyzed wheat protein, garlic powder, hydrolyzed soy protein, xanthan gum, thiamin hydrochloride, dextrose, corn syrup solids, jalapeno pepper, autolyzed yeast extract, citric acid, vinegar, caramel color, gum acacia, lemon juice, paprika extract (for color), paprika (for color).",67,g,1 burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Wed Feb 07 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
345050,Kellogg Company US,28989100801,"textured vegetable protein (wheat gluten, soy protein concentrate, water for hydration), egg whites, corn oil, calcium caseinate, contains two percent or less of modified tapioca starch, onion powder, canola oil, triglycerides from coconut oil, hydrolyzed vegetable protein (corn gluten, wheat gluten, soy protein), dextrose, salt, soy protein isolate, autolyzed yeast extract, sugar, natural and artificial flavors from non-meat sources, caramel color, cultured whey, maltodextrin, garlic powder, spice, cellulose gum, disodium guanylate, disodium inosinate, soy sauce (water, soybeans, salt, wheat), vitamins and minerals (niacinamide, iron [ferrous sulfate], thiamin mononitrate [vitamin b1], pyridoxine hydrochloride [vitamin b6], riboflavin [vitamin b2], vitamin b12), sesame seed oil, celery extract, soy lecithin.",64,g,1 burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Thu Dec 14 00:00:00 EST 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
345051,Kellogg Company US,28989100825,"textured vegetable protein (wheat gluten, soy protein concentrate, water for hydration), egg whites, corn oil, calcium caseinate, contains two percent or less of modified tapioca starch, onion powder, canola oil, triglycerides from coconut oil, hydrolyzed vegetable protein (corn gluten, wheat gluten, soy protein), dextrose, salt, soy protein isolate, autolyzed yeast extract, sugar, natural and artificial flavors from non-meat sources, caramel color, cultured whey, maltodextrin, garlic powder, spice, cellulose gum, disodium guanylate, disodium inosinate, soy sauce (water, soybeans, salt, wheat), vitamins and minerals (niacinamide, iron [ferrous sulfate], thiamin mononitrate [vitamin b1], pyridoxine hydrochloride [vitamin b6], riboflavin [vitamin b2], vitamin b12), sesame seed oil, celery extract, soy lecithin.",64,g,1 burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Thu Jan 25 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
345052,Kellogg Company US,28989100849,"textured vegetable protein (wheat gluten, soy protein concentrate, soy protein isolate, water for hydration), corn oil, sunflower oil, egg whites, contains two percent or less of cornstarch, natural flavors from non-meat sources, soy protein isolate, autolyzed yeast extract, salt, caramel color, onion powder, spices, hydrolyzed vegetable protein (corn, wheat, and soy), garlic powder, potato starch, maltodextrin, disodium guanylate, disodium inosinate, succinic acid, sugar, nonfat dry milk, soybean oil, wheat fiber.",71,g,1 burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Wed Feb 07 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
345053,Kellogg Company US,28989100887,"water, wheat gluten, soy protein concentrate, corn oil, soy flour, egg whites, sodium caseinate, modified tapioca starch, contains two percent or less of soy protein isolate, lactose, soybean oil, methylcellulose, autolyzed yeast extract, spices, natural and artificial flavors, sodium tripolyphosphate, salt, modified corn starch, hydrolyzed wheat gluten, disodium inosinate, caramel color, whey, hydrolyzed corn gluten, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), magnesium carbonate, vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.",38,g,1 patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Mon Feb 05 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
345054,Kellogg Company US,28989100900,"water, wheat gluten, soy protein concentrate, corn oil, soy flour, egg whites, sodium caseinate, modified tapioca starch, contains two percent or less of soy protein isolate, lactose, soybean oil, methylcellulose, autolyzed yeast extract, spices, natural and artificial flavors, sodium tripolyphosphate, salt, modified corn starch, hydrolyzed wheat gluten, disodium inosinate, caramel color, whey, hydrolyzed corn gluten, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), magnesium carbonate, vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.",38,g,1 patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Mon Feb 05 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
345055,Kellogg Company US,28989100924,"water, wheat gluten, soy protein concentrate, sugar, corn oil, soy flour, egg whites, sodium caseinate, modified tapioca starch, contains two percent or less of soy protein isolate, lactose, soybean oil, natural and artificial flavors, methylcellulose, autolyzed yeast extract, spices, sodium tripolyphosphate, salt, modified corn starch, hydrolyzed wheat gluten, disodium inosinate, caramel color, whey, hydrolyzed corn gluten, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), magnesium carbonate, vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.",38,g,1 patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Sat Feb 03 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
345056,Kellogg Company US,28989100948,"water, wheat gluten, soy protein concentrate, corn oil, soy flour, egg whites, sodium caseinate, modified tapioca starch, contains two percent or less of soy protein isolate, soybean oil, lactose, spices, methylcellulose, autolyzed yeast extract, natural and artificial flavors, sodium tripolyphosphate, salt, modified corn starch, hydrolyzed wheat gluten, caramel color, disodium inosinate, crushed red pepper, whey, hydrolyzed corn gluten, red bell peppers, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), magnesium carbonate, vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.",38,g,1 patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Sat Feb 03 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
345057,Kellogg Company US,28989100986,"water, organic red quinoa, organic textured soy protein, brown lentils (water, lentils), organic onions, organic canola oil, organic high oleic sunflower oil, carrots, organic green peppers, organic soy protein flour, organic cooked brown rice (water, organic brown rice), organic red bell peppers, organic rolled oats, roasted garlic, contains two percent or less of gum blend (carrageenan, konjac flour), sea salt, bulgur wheat, organic onion powder, natural flavors, organic garlic powder, organic black pepper, spice, yeast extract.",67,g,1 burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Thu Jan 25 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
345058,Kellogg Company US,28989101006,"water, organic red lentils, organic textured soy protein, organic chickpeas (organic chickpeas, water, sea salt), organic onions, organic potatoes, green peas, organic canola oil, organic sunflower oil, organic red curry paste (organic ginger, organic red peppers, organic onions, organic garlic, organic lemongrass, organic curry powder [organic turmeric, organic spices], organic canola oil, citric acid, organic chili powder, yeast extract, organic flavors), organic coconut cream, gum blend (carrageenan, konjac flour), split green peas, organic carrots, jalapeno peppers, organic red bell peppers, contains two percent or less of cilantro, salt, natural flavors, red pepper, organic yeast extract (contains wheat).",67,g,1 burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Thu Jan 25 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
345059,Kellogg Company US,28989101020,"water, bleached wheat flour, enriched flour (wheat flour, niacin, reduced iron, vitamin b1 [thiamin mononitrate], vitamin b2 [riboflavin], folic acid), corn oil, soy protein concentrate, soy protein isolate, contains two percent or less of wheat starch, cornstarch, wheat gluten, yellow corn flour, dextrose, salt, methylcellulose, modified corn starch, sugar, natural and artificial flavors, yeast extract, spices, potassium chloride, autolyzed yeast extract, dried yeast, disodium inosinate, soybean oil, onion powder, hydrolyzed soy protein, paprika (color), hydrolyzed corn protein, chicory root fiber, xanthan gum, garlic powder, caramel color, baking soda, sunflower oil, sodium alginate, cellulose gum, paprika extract (color), annatto extract (color), disodium guanylate, lactic acid, citric acid, vitamin b1 (thiamin hydrochloride), sodium acid pyrophosphate, sodium gluconate, barley extract, niacinamide, nonfat milk, egg whites, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.",71,g,1 patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Thu Jan 25 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
345060,Kellogg Company US,28989101259,"water, bleached wheat flour, enriched flour (wheat flour, niacin, reduced iron, vitamin b1 [thiamin mononitrate], vitamin b2 [riboflavin], folic acid), corn oil, soy protein concentrate, soy protein isolate, contains two percent or less of wheat starch, cornstarch, wheat gluten, yellow corn flour, dextrose, salt, methylcellulose, modified corn starch, sugar, natural and artificial flavors, yeast extract, spices, potassium chloride, autolyzed yeast extract, dried yeast, disodium inosinate, soybean oil, onion powder, hydrolyzed soy protein, paprika (color), hydrolyzed corn protein, chicory root fiber, xanthan gum, garlic powder, caramel color, baking soda, sunflower oil, sodium alginate, cellulose gum, paprika extract (color), annatto extract (color), disodium guanylate, lactic acid, citric acid, vitamin b1 (thiamin hydrochloride), sodium acid pyrophosphate, sodium gluconate, barley extract, niacinamide, nonfat milk, egg whites, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.",71,g,1 patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Fri Apr 07 00:00:00 EDT 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
345061,Kellogg Company US,28989101297,"water, soy protein isolate, wheat gluten, corn oil, contains two percent or less of tapioca starch, salt, onion powder, tricalcium phosphate, dextrose, color added, hydrolyzed corn protein, natural flavors, spices, citric acid, soy sauce powder (soy sauce [soybeans, salt, wheat]), yeast extract, disodium inosinate, disodium guanylate.",85,g,12 average strips,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Thu Jan 25 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
345062,Kellogg Company US,28989101440,"water, soy flour, cooked black beans (black beans, water), wheat gluten, tomato paste (tomatoes, salt, citric acid), corn oil, cilantro, chipotle pepper, contains two percent or less of yeast extract, salt, natural flavor, black malt powder, lime juice concentrate, vinegar, caramel color, dried cane syrup, garlic powder, onion powder, soy sauce (water, soybeans, salt, wheat), onion juice concentrate, spices, tomato powder, citric acid, niacinamide, iron (ferrous sulfate), nonfat milk, egg whites, vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.",56,g,1/2 cup,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Thu Dec 14 00:00:00 EST 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
345063,Kellogg Company US,28989101464,"water, organic textured soy protein, organic red quinoa, organic wheat gluten, organic onions, organic steel cut oats, organic canola oil, organic sunflower oil, contains two percent or less of organic soy protein flour, salt, organic spices, carrageenan, organic cornstarch, onion juice concentrate (color), cornstarch, organic dried cane syrup, xanthan gum, konjac gum, dried cane syrup, yeast extract, natural flavors, marjoram, sage, citric acid.",38,g,1 patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,Sat Feb 03 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
